dbfile	key	version	category	folder	speaker	mission	trung_cn	anh_en	nhat_jp	viet_vi
lang_multi_text.db	WeaponConf_21020023_TypeDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			武器	Weapon	武器	Vũ Khí
lang_multi_text.db	WeaponConf_21020023_WeaponName	3.4	Hội thoại/Cốt truyện	Vũ khí			源能迅刀·测贰	Originite: Type II	本源迅刀・試作弐	Kiếm Nguyên Năng - Mẫu 2
lang_multi_text.db	WeaponConf_21020024_AttributesDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			以乐谱频率为灵感创作的迅刀。音阶上行，手持此刃，以悦耳之鸣，谱写华丽序曲。	An ascending crescendo. This enchanting sword effortlessly cuts through anything in its way, like a glorious prelude.	楽譜にインスパイアされ作成した迅刀。音階は、昇順。抑揚の響を以て華麗なる序曲を奏でる。	Kiếm được sáng tác dựa trên cảm hứng từ tần số của bản nhạc. Âm giai đi lên, tay cầm thanh kiếm này, với âm thanh trong trẻo, viết nên một khúc dạo đầu tuyệt đẹp.
lang_multi_text.db	WeaponConf_21020024_BgDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			以乐谱频率为灵感创作的迅刀。音阶上行，手持此刃，以悦耳之鸣，谱写华丽序曲。	An ascending crescendo. This enchanting sword effortlessly cuts through anything in its way, like a glorious prelude.	楽譜にインスパイアされ作成した迅刀。音階は、昇順。抑揚の響を以て華麗なる序曲を奏でる。	Kiếm được sáng tác dựa trên cảm hứng từ tần số của bản nhạc. Âm giai đi lên, tay cầm thanh kiếm này, với âm thanh trong trẻo, viết nên một khúc dạo đầu tuyệt đẹp.
lang_multi_text.db	WeaponConf_21020024_Desc	3.4	Hội thoại/Cốt truyện	Vũ khí			施放共鸣技能时，回复{0}点协奏能量，每{1}秒可触发{2}次。	When Resonance Skill is cast, restores {0} Concerto Energy. This effect can be triggered {2} time(s) every {1}s.	共鳴スキル発動時、協奏エネルギーを{0}Pt獲得する。この効果は{1}秒ごとに{2}回発動可能。	Khi thi triển Kỹ Năng Cộng Hưởng, hồi phục {0} năng lượng Hiệp Tấu, mỗi {1} giây có thể kích hoạt {2} lần.
lang_multi_text.db	WeaponConf_21020024_ObtainedShowDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			以乐谱频率为灵感创作的迅刀。音阶上行，手持此刃，以悦耳之鸣，谱写华丽序曲。	An ascending crescendo. This enchanting sword effortlessly cuts through anything in its way, like a glorious prelude.	楽譜にインスパイアされ作成した迅刀。音階は、昇順。抑揚の響を以て華麗なる序曲を奏でる。	Kiếm được sáng tác dựa trên cảm hứng từ tần số của bản nhạc. Âm giai đi lên, tay cầm thanh kiếm này, với âm thanh trong trẻo, viết nên một khúc dạo đầu tuyệt đẹp.
lang_multi_text.db	WeaponConf_21020024_TypeDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			武器	Weapon	武器	Vũ Khí
lang_multi_text.db	WeaponConf_21020024_WeaponName	3.4	Hội thoại/Cốt truyện	Vũ khí			行进序曲	Overture	行進オーバーチュア	Hành Tiến Tự Khúc
lang_multi_text.db	WeaponConf_21020025_BgDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			dnt/测试武器	test breakout group's weapons.	突破テスト武器	Vũ khí nhóm kiểm tra đột phá.
lang_multi_text.db	WeaponConf_21020025_Desc	3.4	Hội thoại/Cốt truyện	Vũ khí			dnt/测试武器	attack boost {0}%.	攻撃力が{0}%アップ。	Tấn công tăng {0}%.
lang_multi_text.db	WeaponConf_21020025_ObtainedShowDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			dnt/测试武器	test breakout group's weapons.	突破テスト武器	Vũ khí nhóm kiểm tra đột phá.
lang_multi_text.db	WeaponConf_21020025_TypeDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			武器	Weapon	武器	Vũ Khí
lang_multi_text.db	WeaponConf_21020026_AttributesDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			静寂抽枝的椿花之种。她将如约绽放的无限世界盛在掌心，让细小的赤色藤蔓与指尖缠绕相连。\n恰似沙砾厮磨心脏的隐约痛楚，即是彼此相遇的证明。	A camellia bud silently unfurls. As promised, she holds this infinite world in bloom in her palms, where fine crimson vines twine around her fingertips.\nThe dull ache, like sand scratching against the heart, is proof of your fateful encounter.	静かに育つツバキの種。彼女は約束通りに咲いた無限世界を手のひらに乗せ、小さな赤い蔓を指先に絡ませた。\n砂を心臓にすり合わせているかのようなかすかな痛み、それこそが互いの出会った証となった。	Hạt giống hoa trà đâm chồi trong tĩnh lặng. Nàng nâng thế giới vô tận nở rộ như đã hẹn trong lòng bàn tay, để những dây leo đỏ thẫm bé nhỏ quấn quýt nơi đầu ngón tay.\nCơn đau âm ỉ tựa như cát sỏi cọ xát vào trái tim, chính là minh chứng cho cuộc gặp gỡ định mệnh của đôi bên.
lang_multi_text.db	WeaponConf_21020026_BgDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			静寂抽枝的椿花之种。她将如约绽放的无限世界盛在掌心，让细小的赤色藤蔓与指尖缠绕相连。\n恰似沙砾厮磨心脏的隐约痛楚，即是彼此相遇的证明。	A camellia bud silently unfurls. As promised, she holds this infinite world in bloom in her palms, where fine crimson vines twine around her fingertips.\nThe dull ache, like sand scratching against the heart, is proof of your fateful encounter.	静かに育つツバキの種。彼女は約束通りに咲いた無限世界を手のひらに乗せ、小さな赤い蔓を指先に絡ませた。\n砂を心臓にすり合わせているかのようなかすかな痛み、それこそが互いの出会った証となった。	Hạt giống hoa trà đâm chồi trong tĩnh lặng. Nàng nâng thế giới vô tận nở rộ như đã hẹn trong lòng bàn tay, để những dây leo đỏ thẫm bé nhỏ quấn quýt nơi đầu ngón tay.\nCơn đau âm ỉ tựa như cát sỏi cọ xát vào trái tim, chính là minh chứng cho cuộc gặp gỡ định mệnh của đôi bên.
lang_multi_text.db	WeaponConf_21020026_Desc	3.4	Hội thoại/Cốt truyện	Vũ khí			攻击提升{0}。造成普攻伤害时，自身普攻伤害加成提升{1}，持续{2}秒，每秒可触发1次，可叠加{3}层；\n自身的协奏能量消耗时，自身普攻伤害加成提升{4}，持续{5}秒，每秒可触发1次，若切换至其他角色则该效果提前结束。	Increase ATK by {0}. When dealing Basic Attack DMG, the wielder gains {1} Basic Attack DMG Bonus for {2}s. This effect can be triggered once per second, stacking up to {3} times.\nWhen the wielder's Concerto Energy is consumed, gain {4} Basic DMG Bonus for {5}. This effect can be triggered once per second and ends when the wielder is switched off the field.	攻撃力{0}アップ。通常攻撃ダメージを与える時、自身の通常攻撃ダメージが{1}アップ、{2}秒間持続。この効果は1秒ごとに1回発動可能、最大{3}スタック。\n自身が協奏エネルギーを消費する時、自身の通常攻撃ダメージが{4}アップ、{5}秒間持続。1秒ごとに1回発動可能、他のキャラに切り替えるとこの効果は消える。	Tấn công tăng {0}. Khi gây sát thương Đánh Thường, tăng sát thương Đánh Thường của bản thân thêm {1}, kéo dài {2} giây, mỗi giây có thể kích hoạt 1 lần, có thể cộng dồn {3} tầng;\nKhi tiêu hao năng lượng Hiệp Tấu của bản thân, tăng sát thương Đánh Thường của bản thân thêm {4}, kéo dài {5} giây, mỗi giây có thể kích hoạt 1 lần, nếu đổi sang nhân vật khác thì hiệu ứng này sẽ kết thúc sớm.
lang_multi_text.db	WeaponConf_21020026_ObtainedShowDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			静寂抽枝的椿花之种。她将如约绽放的无限世界盛在掌心，让细小的赤色藤蔓与指尖缠绕相连。\n恰似沙砾厮磨心脏的隐约痛楚，即是彼此相遇的证明。	A camellia bud silently unfurls. As promised, she holds this infinite world in bloom in her palms, where fine crimson vines twine around her fingertips.\nThe dull ache, like sand scratching against the heart, is proof of your fateful encounter.	静かに育つツバキの種。彼女は約束通りに咲いた無限世界を手のひらに乗せ、小さな赤い蔓を指先に絡ませた。\n砂を心臓にすり合わせているかのようなかすかな痛み、それこそが互いの出会った証となった。	Hạt giống hoa trà đâm chồi trong tĩnh lặng. Nàng nâng thế giới vô tận nở rộ như đã hẹn trong lòng bàn tay, để những dây leo đỏ thẫm bé nhỏ quấn quýt nơi đầu ngón tay.\nCơn đau âm ỉ tựa như cát sỏi cọ xát vào trái tim, chính là minh chứng cho cuộc gặp gỡ định mệnh của đôi bên.
lang_multi_text.db	WeaponConf_21020026_TypeDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			武器	Weapon	武器	Vũ Khí
lang_multi_text.db	WeaponConf_21020026_WeaponName	3.4	Hội thoại/Cốt truyện	Vũ khí			裁春	Red Spring	春裁ち	Tài Xuân
lang_multi_text.db	WeaponConf_21020034_AttributesDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			华胥研究院在此前源能武器的基础上进行自主改进、研发的第一把极具实用性的高性能迅刀，代表着研究院的过往与发展，历久弥新。	An improved version of a mass-produced sword model developed in Huanglong. With its sleek blade and minimalist design, this sword is exclusively crafted for the skilled hands of seasoned warriors.	華胥研究院が源流シリーズを元に改造し作成した、実用的な高性能迅刀。研究院の誇りある過去を象徴している。	Dựa trên nền tảng vũ khí năng lượng nguyên bản trước đây, Học Viện Hoa Tư đã tự cải tiến và nghiên cứu phát triển thanh Kiếm hiệu suất cao cực kỳ thiết thực đầu tiên, đại diện cho quá khứ và sự phát triển của học viện, ngày càng trường tồn với thời gian.
lang_multi_text.db	WeaponConf_21020034_BgDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			华胥研究院在此前源能武器的基础上进行自主改进、研发的第一把极具实用性的高性能迅刀，代表着研究院的过往与发展，历久弥新。	An improved version of a mass-produced sword model developed in Huanglong. With its sleek blade and minimalist design, this sword is exclusively crafted for the skilled hands of seasoned warriors.	華胥研究院が源流シリーズを元に改造し作成した、実用的な高性能迅刀。研究院の誇りある過去を象徴している。	Dựa trên nền tảng vũ khí năng lượng nguyên bản trước đây, Học Viện Hoa Tư đã tự cải tiến và nghiên cứu phát triển thanh Kiếm hiệu suất cao cực kỳ thiết thực đầu tiên, đại diện cho quá khứ và sự phát triển của học viện, ngày càng trường tồn với thời gian.
lang_multi_text.db	WeaponConf_21020034_Desc	3.4	Hội thoại/Cốt truyện	Vũ khí			生命低于{0}时，重击伤害加成提升{1}，造成重击伤害时回复当前角色{2}生命值，每{3}秒可触发{4}次。	When the Resonator's HP drops below {0}, increases Heavy Attack DMG Bonus by {1} and gives {2} healing when dealing Heavy Attack DMG. This effect can be triggered {4} time(s) every {3}s.	HPが{0}以下の時、重撃ダメージが{1}アップ。重撃ダメージを与える時、現在キャラ{2}のHPを回復する。{3}秒ごとに{4}回発動可能。	Khi HP thấp hơn {0}, tăng sát thương Đánh Mạnh thêm {1}, khi gây sát thương Đánh Mạnh hồi phục {2} HP cho nhân vật hiện tại, mỗi {3} giây có thể kích hoạt {4} lần.
lang_multi_text.db	WeaponConf_21020034_ObtainedShowDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			华胥研究院在此前源能武器的基础上进行自主改进、研发的第一把极具实用性的高性能迅刀，代表着研究院的过往与发展，历久弥新。	An improved version of a mass-produced sword model developed in Huanglong. With its sleek blade and minimalist design, this sword is exclusively crafted for the skilled hands of seasoned warriors.	華胥研究院が源流シリーズを元に改造し作成した、実用的な高性能迅刀。研究院の誇りある過去を象徴している。	Dựa trên nền tảng vũ khí năng lượng nguyên bản trước đây, Học Viện Hoa Tư đã tự cải tiến và nghiên cứu phát triển thanh Kiếm hiệu suất cao cực kỳ thiết thực đầu tiên, đại diện cho quá khứ và sự phát triển của học viện, ngày càng trường tồn với thời gian.
lang_multi_text.db	WeaponConf_21020034_TypeDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			武器	Weapon	武器	Vũ Khí
lang_multi_text.db	WeaponConf_21020034_WeaponName	3.4	Hội thoại/Cốt truyện	Vũ khí			瞬斩刀-18型	Sword#18	瞬斬刀＃18	Kiếm Thuấn Trảm - Mẫu 18
lang_multi_text.db	WeaponConf_21020036_AttributesDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			狂风呼啸，浪涛汹涌。大海将一切吞没其中，唯有船灯大笑！\n前进吧，前进吧！一直航行到世界尽头！	Blistering winds and crashing waves, the sea devours all. Only a lonely boat lamp stands alight!\nOnwards! Towards the edge of the world you shall sail!	吠え猛る荒海を凌ぐ、ただ一点の明かり。\n進め、航海灯が指し示すその先へ。進め、世界の果てまで。	Gió cuồng gào thét, sóng vỗ ầm ầm. Biển khơi nuốt chửng mọi thứ, chỉ có ngọn đèn thuyền vẫn cười vang!\nTiến lên, tiến lên! Đi thuyền mãi đến tận cùng thế giới!
lang_multi_text.db	WeaponConf_21020036_BgDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			狂风呼啸，浪涛汹涌。大海将一切吞没其中，唯有船灯大笑！\n前进吧，前进吧！一直航行到世界尽头！	Blistering winds and crashing waves, the sea devours all. Only a lonely boat lamp stands alight!\nOnwards! Towards the edge of the world you shall sail!	吠え猛る荒海を凌ぐ、ただ一点の明かり。\n進め、航海灯が指し示すその先へ。進め、世界の果てまで。	Gió cuồng gào thét, sóng vỗ ầm ầm. Biển khơi nuốt chửng mọi thứ, chỉ có ngọn đèn thuyền vẫn cười vang!\nTiến lên, tiến lên! Đi thuyền mãi đến tận cùng thế giới!
lang_multi_text.db	WeaponConf_21020036_Desc	3.4	Hội thoại/Cốt truyện	Vũ khí			暴击提升{0}。施放共鸣解放后，普攻伤害加成提高{1}，持续{2}秒。造成普攻伤害时，普攻伤害加成提升{3}，持续{4}秒。	Increase Crit. Rate by {0}. Casting Resonance Liberation gives {1} Basic Attack DMG Bonus for {2}s. Dealing Basic Attack DMG gives {3} Basic Attack DMG Bonus for {4}s.	クリティカル率{0}アップ。共鳴解放発動後、通常攻撃ダメージが{1}アップ、{2}秒間持続。通常攻撃ダメージを与える時、通常攻撃ダメージが{3}アップ、{4}秒間持続。	Tỷ lệ bạo kích tăng {0}. Sau khi thi triển Giải Phóng Cộng Hưởng, tăng sát thương Đánh Thường thêm {1}, kéo dài {2} giây. Khi gây sát thương Đánh Thường, tăng sát thương Đánh Thường thêm {3}, kéo dài {4} giây.
lang_multi_text.db	WeaponConf_21020036_ObtainedShowDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			狂风呼啸，浪涛汹涌。大海将一切吞没其中，唯有船灯大笑！	Blistering winds and crashing waves, the sea devours all. Only a lonely boat lamp stands alight!	吠え猛る荒海を凌ぐ、ただ一点の明かり。	Gió cuồng gào thét, sóng vỗ ầm ầm. Biển khơi nuốt chửng mọi thứ, chỉ có ngọn đèn thuyền vẫn cười vang!
lang_multi_text.db	WeaponConf_21020036_TypeDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			武器	Weapon	武器	Vũ Khí
lang_multi_text.db	WeaponConf_21020036_WeaponName	3.4	Hội thoại/Cốt truyện	Vũ khí			不灭航路	Unflickering Valor	エンドレスボヤージュ	Bất Diệt Hàng Lộ
lang_multi_text.db	WeaponConf_21020043_AttributesDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			先行公约为远行者提供的迅刀，色泽鲜明，不易丢失，质地坚硬，能长期应对多种极端环境，在探险家群体中极受欢迎。	The Sword provided by the Pioneer Association for the voyagers is bright in color, not easy to lose, hard in texture, and can cope with various extreme environments for a long time, and is very popular among the group of explorers.	先駆条約が支給する迅刀。鮮やかな色が特徴で、硬度も高い。過酷な環境でも役に立つ良品である。とくに冒険者に愛用されている。	Kiếm do Hiệp Ước Tiên Phong cung cấp cho người đi xa, màu sắc tươi sáng, không dễ thất lạc, chất liệu cứng cáp, có thể đối phó với nhiều môi trường khắc nghiệt trong thời gian dài, rất được yêu thích trong giới thám hiểm.
lang_multi_text.db	WeaponConf_21020043_BgDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			先行公约为远行者提供的迅刀，色泽鲜明，不易丢失，质地坚硬，能长期应对多种极端环境，在探险家群体中极受欢迎。	The Sword provided by the Pioneer Association for the voyagers is bright in color, not easy to lose, hard in texture, and can cope with various extreme environments for a long time, and is very popular among the group of explorers.	先駆条約が支給する迅刀。鮮やかな色が特徴で、硬度も高い。過酷な環境でも役に立つ良品である。とくに冒険者に愛用されている。	Kiếm do Hiệp Ước Tiên Phong cung cấp cho người đi xa, màu sắc tươi sáng, không dễ thất lạc, chất liệu cứng cáp, có thể đối phó với nhiều môi trường khắc nghiệt trong thời gian dài, rất được yêu thích trong giới thám hiểm.
lang_multi_text.db	WeaponConf_21020043_Desc	3.4	Hội thoại/Cốt truyện	Vũ khí			施放共鸣技能时，回复{0}点共鸣能量，每{1}秒可触发{2}次。	When Resonance Skill is cast, restores {0} Resonance Energy. This effect can be triggered {2} time(s) every {1}s.	共鳴スキル発動時、共鳴エネルギーを{0}Pt獲得する。この効果は{1}秒ごとに{2}回発動可能。	Khi thi triển Kỹ Năng Cộng Hưởng, hồi phục {0} năng lượng Cộng Hưởng, mỗi {1} giây có thể kích hoạt {2} lần.
lang_multi_text.db	WeaponConf_21020043_ObtainedShowDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			先行公约为远行者提供的迅刀，色泽鲜明，不易丢失，质地坚硬，能长期应对多种极端环境，在探险家群体中极受欢迎。	The Sword provided by the Pioneer Association for the voyagers is bright in color, not easy to lose, hard in texture, and can cope with various extreme environments for a long time, and is very popular among the group of explorers.	先駆条約が支給する迅刀。鮮やかな色が特徴で、硬度も高い。過酷な環境でも役に立つ良品である。とくに冒険者に愛用されている。	Kiếm do Hiệp Ước Tiên Phong cung cấp cho người đi xa, màu sắc tươi sáng, không dễ thất lạc, chất liệu cứng cáp, có thể đối phó với nhiều môi trường khắc nghiệt trong thời gian dài, rất được yêu thích trong giới thám hiểm.
lang_multi_text.db	WeaponConf_21020043_TypeDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			武器	Weapon	武器	Vũ Khí
lang_multi_text.db	WeaponConf_21020043_WeaponName	3.4	Hội thoại/Cốt truyện	Vũ khí			远行者迅刀·旅迹	Sword of Voyager	探索者迅刀・旅路	Kiếm Lữ Hành - Dấu Chân
lang_multi_text.db	WeaponConf_21020044_AttributesDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			为纪念夜归战士的一往无前而打造的迅刀。有诗赞曰：“千音万阙传惊鼓，百兵一心出云陵。”	A weapon designed to commemorate the Midnight Rangers' courage. "A thousand echoes carry the war's tale, as spirits unite in resounding gorges of valor.”	夜帰の戦士たちの、いかなる敵にも挑む勇気に応えて、夜帰のために鍛え上げた武器。	Thanh Kiếm được rèn để tưởng nhớ sự dũng cảm tiến bước của các chiến binh Dạ Quy. Có thơ ca ngợi rằng: "Ngàn âm vang truyền tiếng trống trận, trăm binh một lòng xuất Vân Lăng."
lang_multi_text.db	WeaponConf_21020044_BgDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			为纪念夜归战士的一往无前而打造的迅刀。有诗赞曰：“千音万阙传惊鼓，百兵一心出云陵。”	A weapon designed to commemorate the Midnight Rangers' courage. "A thousand echoes carry the war's tale, as spirits unite in resounding gorges of valor.”	夜帰の戦士たちの、いかなる敵にも挑む勇気に応えて、夜帰のために鍛え上げた武器。	Thanh Kiếm được rèn để tưởng nhớ sự dũng cảm tiến bước của các chiến binh Dạ Quy. Có thơ ca ngợi rằng: "Ngàn âm vang truyền tiếng trống trận, trăm binh một lòng xuất Vân Lăng."
lang_multi_text.db	WeaponConf_21020044_Desc	3.4	Hội thoại/Cốt truyện	Vũ khí			施放变奏技能时，自身攻击提升{0}。持续{1}秒。	When Intro Skill is cast, increases ATK by {0}, lasting for {1}s.	変奏スキル発動時、自身の攻撃力が{0}アップ。この効果は{1}秒間持続。	Khi thi triển kỹ năng Biến Tấu, tấn công của bản thân tăng {0}. Kéo dài {1} giây.
lang_multi_text.db	WeaponConf_21020044_ObtainedShowDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			为纪念夜归战士的一往无前而打造的迅刀。有诗赞曰：“千音万阙传惊鼓，百兵一心出云陵。”	A weapon designed to commemorate the Midnight Rangers' courage. "A thousand echoes carry the war's tale, as spirits unite in resounding gorges of valor.”	夜帰の戦士たちの、いかなる敵にも挑む勇気に応えて、夜帰のために鍛え上げた武器。	Thanh Kiếm được rèn để tưởng nhớ sự dũng cảm tiến bước của các chiến binh Dạ Quy. Có thơ ca ngợi rằng: "Ngàn âm vang truyền tiếng trống trận, trăm binh một lòng xuất Vân Lăng."
lang_multi_text.db	WeaponConf_21020044_TypeDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			武器	Weapon	武器	Vũ Khí
lang_multi_text.db	WeaponConf_21020044_WeaponName	3.4	Hội thoại/Cốt truyện	Vũ khí			不归孤军	Commando of Conviction	決死の一人戦	Cô Quân Bất Quy
lang_multi_text.db	WeaponConf_21020045_AttributesDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			深空联合「共生武装」系列，型号-SCSA-LHRi-SWD201052-\n\n刃身采用隧者生物化构件与黑石复合工艺制造，实现「频率自适应」与「使用者绑定」两项核心特性。「共生武装」的性能上限取决于使用者的异能力，通过对异能力的训练与开发，可进一步提升武装的输出表现。\n\n刀面的光谱随使用者的频率而产生流变，每一击都映照着使用者独一无二的精准直觉，如同去繁求简的“剃刀”，适合见微知著、擅于明辨的先觉者。	Spacetrek Collective "Synth Armament" Series\nModel: SCSA-LHRi-SWD201052\n\nForged from compound technology that fuses Exostrider biomorphic components with Tacetite, this weapon offers two core features: frequency auto-adaptation and user binding. Its power scales directly with the wielder's Forte, growing sharper through dedicated Forte training.\n\nThe light patterns along the blade shift in response to the wielder's frequency fluctuations. Each strike expresses a refined intuition, a "razor" that cuts away unnecessary possibilities. Ideal for the signal catchers who discern the greater picture from the smallest details and make sound judgments.	スペーストレック・コレクティブ「シンビオーシス武装」シリーズ。\n型番-SCSA-LHRi-SWD201052-\n\n刃はエクソストライダーの生物化部材と黒石との複合材料によってできており、「周波数の自己適応」及び「使用者とのバインディング」という二つのコア特性を実現している。「シンビオーシス武装」の性能上限は使用者の共鳴能力に依存しているため、共鳴能力の訓練や開発によって、武装の能力をより一層引き出すことができる。\n\n表面のスペクトルは使用者の周波数の流れに従って変わり、攻撃の一つひとつが使用者の唯一無二の精密な勘の表れで、まるで簡潔明瞭な「カミソリ」のようである。状況を弁え、判断を下せる先覚者が持つに相応しい。	Dòng "Vũ Trang Cộng Sinh" của Liên Hợp Không Gian Sâu, Mẫu - SCSA-LHRi-SWD201052 -\n\nThân kiếm được chế tạo bằng công nghệ phức hợp giữa các thành phần sinh học của Exostrider và Hắc Thạch, thực hiện hai đặc tính cốt lõi là "Tự thích ứng tần số" và "Khóa người dùng". Giới hạn hiệu năng của "Vũ Trang Cộng Sinh" phụ thuộc vào dị năng của người dùng, thông qua việc huấn luyện và phát triển dị năng, có thể nâng cao hơn nữa sức mạnh đầu ra của vũ trang.\n\nQuang phổ trên mặt kiếm thay đổi theo tần số của người dùng, mỗi đòn đánh đều phản chiếu trực giác chuẩn xác có một không hai của người dùng, tựa như "lưỡi dao cạo" lược bỏ sự rườm rà, thích hợp cho những nhà tiên phong tinh tế và giỏi phân biệt đúng sai.
lang_multi_text.db	WeaponConf_21020045_BgDescription	3.4	Hội thoại/Cốt truyện	Vũ khí			深空联合「共生武装」系列，型号-SCSA-LHRi-SWD201052-\n\n刃身采用隧者生物化构件与黑石复合工艺制造，实现「频率自适应」与「使用者绑定」两项核心特性。「共生武装」的性能上限取决于使用者的异能力，通过对异能力的训练与开发，可进一步提升武装的输出表现。\n\n刀面的光谱随使用者的频率而产生流变，每一击都映照着使用者独一无二的精准直觉，如同去繁求简的“剃刀”，适合见微知著、擅于明辨的先觉者。	Spacetrek Collective "Synth Armament" Series\nModel: SCSA-LHRi-SWD201052\n\nForged from compound technology that fuses Exostrider biomorphic components with Tacetite, this weapon offers two core features: frequency auto-adaptation and user binding. Its power scales directly with the wielder's Forte, growing sharper through dedicated Forte training.\n\nThe light patterns along the blade shift in response to the wielder's frequency fluctuations. Each strike expresses a refined intuition, a "razor" that cuts away unnecessary possibilities. Ideal for the signal catchers who discern the greater picture from the smallest details and make sound judgments.	スペーストレック・コレクティブ「シンビオーシス武装」シリーズ。\n型番-SCSA-LHRi-SWD201052-\n\n刃はエクソストライダーの生物化部材と黒石との複合材料によってできており、「周波数の自己適応」及び「使用者とのバインディング」という二つのコア特性を実現している。「シンビオーシス武装」の性能上限は使用者の共鳴能力に依存しているため、共鳴能力の訓練や開発によって、武装の能力をより一層引き出すことができる。\n\n表面のスペクトルは使用者の周波数の流れに従って変わり、攻撃の一つひとつが使用者の唯一無二の精密な勘の表れで、まるで簡潔明瞭な「カミソリ」のようである。状況を弁え、判断を下せる先覚者が持つに相応しい。	Dòng "Vũ Trang Cộng Sinh" của Liên Hợp Không Gian Sâu, Mẫu - SCSA-LHRi-SWD201052 -\n\nThân kiếm được chế tạo bằng công nghệ phức hợp giữa các thành phần sinh học của Exostrider và Hắc Thạch, thực hiện hai đặc tính cốt lõi là "Tự thích ứng tần số" và "Khóa người dùng". Giới hạn hiệu năng của "Vũ Trang Cộng Sinh" phụ thuộc vào dị năng của người dùng, thông qua việc huấn luyện và phát triển dị năng, có thể nâng cao hơn nữa sức mạnh đầu ra của vũ trang.\n\nQuang phổ trên mặt kiếm thay đổi theo tần số của người dùng, mỗi đòn đánh đều phản chiếu trực giác chuẩn xác có một không hai của người dùng, tựa như "lưỡi dao cạo" lược bỏ sự rườm rà, thích hợp cho những nhà tiên phong tinh tế và giỏi phân biệt đúng sai.
lang_multi_text.db	WeaponConf_21020045_Desc	3.4	Hội thoại/Cốt truyện	Vũ khí			攻击提升{0}。对处于【集谐·干涉】状态的敌人造成伤害后，共鸣技能伤害加成提升{1}，持续{2}秒，重复触发时刷新持续时间。	Increases ATK by {0}. Dealing damage to targets under Tune Strain - Interfered grants {1} Resonance Skill Bonus for {2}s. Retriggering the effect resets its duration.	攻撃力{0}アップ。【密集協和・インターフェア】状態の敵にダメージを与えると、共鳴スキルダメージが{1}アップ、{2}秒間持続。重複発動時は持続時間をリセット。	Tấn công tăng {0}. Sau khi gây sát thương cho kẻ địch trong trạng thái [Tập Hài - Can Thiệp], tăng sát thương Kỹ Năng Cộng Hưởng thêm {1}, kéo dài {2} giây, khi kích hoạt lại sẽ làm mới thời gian duy trì.
